2018-11-06 16:34:01, -21, 1016
2018-11-06 16:34:02, -20, 1076
2018-11-06 16:34:03, -21, 984
2018-11-06 16:34:04, -21, 1056
2018-11-06 16:34:04, -21, 984
2018-11-06 16:34:06, -20, 1102
2018-11-06 16:34:07, -21, 1056
2018-11-06 16:34:08, -20, 1292
2018-11-06 16:34:09, -21, 935
2018-11-06 16:34:10, -20, 1006
2018-11-06 16:34:11, -21, 1007
2018-11-06 16:34:12, -21, 1090
2018-11-06 16:34:12, -20, 1098
2018-11-06 16:34:12, -19, 1265
2018-11-06 16:34:14, -20, 1006
2018-11-06 16:34:14, -19, 1194
2018-11-06 16:34:15, -21, 968
2018-11-06 16:34:15, -19, 1354
2018-11-06 16:34:16, -20, 1281
2018-11-06 16:34:17, -19, 1300
2018-11-06 16:34:17, -21, 1056
2018-11-06 16:34:18, -20, 1220
2018-11-06 16:34:19, -21, 1018
2018-11-06 16:34:22, -20, 1192
2018-11-06 16:34:23, -21, 1113
2018-11-06 16:34:26, -21, 912
2018-11-06 16:34:27, -19, 1360
2018-11-06 16:34:27, -21, 1014
2018-11-06 16:34:29, -21, 1041
2018-11-06 16:34:32, -20, 1143
2018-11-06 16:34:32, -21, 1019
2018-11-06 16:34:33, -20, 1205
2018-11-06 16:34:36, -16, 1499
2018-11-06 16:34:37, -21, 986
2018-11-06 16:34:38, -21, 984
2018-11-06 16:34:38, -20, 1217
2018-11-06 16:34:39, -21, 1094
2018-11-06 16:34:39, -19, 1182
2018-11-06 16:34:39, -19, 1280
2018-11-06 16:34:39, -21, 984
2018-11-06 16:34:39, -21, 948
2018-11-06 16:34:42, -19, 1205
2018-11-06 16:34:42, -21, 1113
2018-11-06 16:34:43, -21, 1056
2018-11-06 16:34:44, -21, 912
2018-11-06 16:34:44, -21, 1112
2018-11-06 16:34:45, -20, 1035
2018-11-06 16:34:46, -20, 1062
2018-11-06 16:34:50, -19, 1215
2018-11-06 16:34:51, -18, 1373
2018-11-06 16:34:51, -20, 1152
2018-11-06 16:34:52, -20, 1150
2018-11-06 16:34:52, -20, 1186
2018-11-06 16:34:53, -20, 1055
2018-11-06 16:34:53, -20, 1310
2018-11-06 16:34:56, -20, 1146
2018-11-06 16:34:56, -19, 1247
2018-11-06 16:34:56, -20, 1041
2018-11-06 16:34:59, -21, 1126
2018-11-06 16:35:01, -20, 1168
2018-11-06 16:35:01, -19, 1218
2018-11-06 16:35:02, -21, 1133
2018-11-06 16:35:03, -20, 1100
2018-11-06 16:35:04, -20, 1114
2018-11-06 16:35:04, -21, 980
2018-11-06 16:35:04, -20, 1134
2018-11-06 16:35:04, -21, 1024
2018-11-06 16:35:06, -21, 987
2018-11-06 16:35:08, -20, 1050
2018-11-06 16:35:08, -21, 984
2018-11-06 16:35:09, -20, 1179
2018-11-06 16:35:09, -20, 1108
2018-11-06 16:35:09, -20, 1152
2018-11-06 16:35:10, -21, 1148
2018-11-06 16:35:10, -21, 987
2018-11-06 16:35:10, -21, 984
2018-11-06 16:35:11, -21, 986
2018-11-06 16:35:13, -21, 984
2018-11-06 16:35:14, -19, 1313
2018-11-06 16:35:14, -20, 1136
2018-11-06 16:35:15, -21, 1229
2018-11-06 16:35:19, -20, 1040
2018-11-06 16:35:19, -21, 1020
2018-11-06 16:35:20, -21, 1056
2018-11-06 16:35:21, -20, 1166
2018-11-06 16:35:22, -20, 1241
2018-11-06 16:35:23, -20, 1137
2018-11-06 16:35:25, -21, 984
2018-11-06 16:35:26, -19, 1307
2018-11-06 16:35:26, -21, 947
2018-11-06 16:35:27, -21, 984
2018-11-06 16:35:27, -20, 1208
2018-11-06 16:35:28, -20, 1253
2018-11-06 16:35:28, -21, 1018
2018-11-06 16:35:28, -21, 1258
2018-11-06 16:35:29, -21, 987
2018-11-06 16:35:31, -21, 1042
2018-11-06 16:35:33, -20, 1070
2018-11-06 16:35:34, -20, 1176
2018-11-06 16:35:34, -20, 1173
2018-11-06 16:35:35, -21, 980
2018-11-06 16:35:36, -21, 1018
2018-11-06 16:35:36, -21, 1083
2018-11-06 16:35:37, -20, 1107
2018-11-06 16:35:37, -20, 1079
2018-11-06 16:35:38, -21, 912
2018-11-06 16:35:39, -21, 1091
2018-11-06 16:35:39, -20, 1223
2018-11-06 16:35:39, -21, 1008
2018-11-06 16:35:41, -19, 1301
2018-11-06 16:35:41, -21, 912
2018-11-06 16:35:41, -20, 1146
2018-11-06 16:35:42, -20, 1137
2018-11-06 16:35:46, -21, 948
2018-11-06 16:35:47, -21, 1116
2018-11-06 16:35:47, -21, 1090
2018-11-06 16:35:48, -21, 912
2018-11-06 16:35:49, -21, 1130
2018-11-06 16:35:50, -21, 947
2018-11-06 16:35:51, -20, 1056
2018-11-06 16:35:51, -21, 912
2018-11-06 16:35:52, -21, 1046
2018-11-06 16:35:52, -20, 1190
2018-11-06 16:35:53, -21, 969
2018-11-06 16:35:54, -21, 987
2018-11-06 16:35:56, -21, 912
2018-11-06 16:35:56, -20, 1169
2018-11-06 16:35:56, -21, 912
2018-11-06 16:35:57, -20, 1157
2018-11-06 16:35:57, -20, 1073
2018-11-06 16:35:57, -20, 1000
2018-11-06 16:35:59, -21, 946
2018-11-06 16:36:00, -20, 1289
2018-11-06 16:36:01, -21, 1018
2018-11-06 16:36:02, -21, 984
2018-11-06 16:36:02, -21, 912
2018-11-06 16:36:04, -20, 1006
2018-11-06 16:36:04, -20, 1048
2018-11-06 16:36:04, -21, 935
2018-11-06 16:36:04, -20, 1082
2018-11-06 16:36:05, -20, 1035
2018-11-06 16:36:05, -21, 986
2018-11-06 16:36:07, -20, 1006
2018-11-06 16:36:07, -21, 1007
2018-11-06 16:36:09, -19, 1352
2018-11-06 16:36:10, -21, 984
2018-11-06 16:36:12, -21, 912
2018-11-06 16:36:14, -21, 984
2018-11-06 16:36:14, -21, 912
2018-11-06 16:36:15, -21, 912
2018-11-06 16:36:16, -19, 1172
2018-11-06 16:36:19, -21, 912
2018-11-06 16:36:19, -19, 1102
2018-11-06 16:36:20, -21, 947
2018-11-06 16:36:22, -20, 1397
2018-11-06 16:36:22, -21, 1052
2018-11-06 16:36:23, -20, 1179
2018-11-06 16:36:23, -21, 984
2018-11-06 16:36:23, -21, 1019
2018-11-06 16:36:23, -20, 1290
2018-11-06 16:36:26, -21, 1020
2018-11-06 16:36:26, -20, 1113
2018-11-06 16:36:28, -19, 1534
2018-11-06 16:36:29, -20, 1152
2018-11-06 16:36:29, -21, 984
2018-11-06 16:36:29, -21, 1056
2018-11-06 16:36:31, -21, 1018
2018-11-06 16:36:31, -21, 1008
2018-11-06 16:36:31, -21, 1162
2018-11-06 16:36:32, -21, 912
2018-11-06 16:36:32, -20, 1078
2018-11-06 16:36:34, -21, 1056
2018-11-06 16:36:35, -20, 1324
2018-11-06 16:36:35, -20, 1080
2018-11-06 16:36:36, -21, 1018
2018-11-06 16:36:36, -19, 1265
2018-11-06 16:36:38, -19, 1323
2018-11-06 16:36:39, -21, 987
2018-11-06 16:36:43, -19, 1269
2018-11-06 16:36:43, -20, 1041
2018-11-06 16:36:43, -21, 1136
2018-11-06 16:36:45, -21, 984
2018-11-06 16:36:46, -21, 1042
2018-11-06 16:36:47, -21, 1258
2018-11-06 16:36:48, -21, 984
2018-11-06 16:36:49, -20, 1184
2018-11-06 16:36:49, -20, 1064
2018-11-06 16:36:50, -21, 1079
2018-11-06 16:36:51, -20, 1172
2018-11-06 16:36:51, -21, 1090
2018-11-06 16:36:52, -21, 1022
2018-11-06 16:36:52, -20, 1145
2018-11-06 16:36:53, -20, 1079
2018-11-06 16:36:54, -21, 987
2018-11-06 16:36:55, -21, 935
2018-11-06 16:36:56, -21, 986
2018-11-06 16:36:56, -21, 1073
2018-11-06 16:36:58, -21, 935
2018-11-06 16:36:58, -20, 1204
2018-11-06 16:36:59, -19, 1209
2018-11-06 16:36:59, -20, 1096
2018-11-06 16:36:59, -21, 912
2018-11-06 16:37:00, -21, 1042
2018-11-06 16:37:00, -21, 1185
2018-11-06 16:37:00, -20, 1152
2018-11-06 16:37:01, -21, 1120
2018-11-06 16:37:02, -21, 1079
2018-11-06 16:37:03, -21, 1091
2018-11-06 16:37:06, -21, 1113
2018-11-06 16:37:09, -20, 1079
2018-11-06 16:37:10, -21, 1131
2018-11-06 16:37:12, -21, 1020
2018-11-06 16:37:12, -20, 1106
2018-11-06 16:37:13, -21, 987
2018-11-06 16:37:13, -20, 1151
2018-11-06 16:37:14, -20, 1108
2018-11-06 16:37:15, -20, 1098
2018-11-06 16:37:17, -21, 1056
2018-11-06 16:37:17, -20, 1107
2018-11-06 16:37:17, -17, 1402
2018-11-06 16:37:18, -20, 1078
2018-11-06 16:37:21, -21, 1188
2018-11-06 16:37:22, -20, 1080
2018-11-06 16:37:22, -21, 987
2018-11-06 16:37:23, -20, 1184
2018-11-06 16:37:23, -21, 984
2018-11-06 16:37:23, -19, 1312
2018-11-06 16:37:25, -20, 1170
2018-11-06 16:37:25, -20, 1187
2018-11-06 16:37:25, -21, 980
2018-11-06 16:37:27, -21, 1112
2018-11-06 16:37:28, -20, 1078
2018-11-06 16:37:29, -21, 1091
2018-11-06 16:37:29, -18, 1450
2018-11-06 16:37:30, -21, 1166
2018-11-06 16:37:30, -20, 1208
2018-11-06 16:37:32, -21, 1018
2018-11-06 16:37:34, -21, 1340
2018-11-06 16:37:34, -21, 1378
2018-11-06 16:37:35, -21, 980
2018-11-06 16:37:35, -18, 1236
2018-11-06 16:37:36, -21, 912
2018-11-06 16:37:36, -21, 912
2018-11-06 16:37:37, -21, 946
2018-11-06 16:37:38, -21, 912
2018-11-06 16:37:38, -20, 1078
2018-11-06 16:37:42, -21, 1007
2018-11-06 16:37:44, -21, 946
2018-11-06 16:37:46, -20, 1244
2018-11-06 16:37:47, -21, 1124
2018-11-06 16:37:47, -21, 1234
2018-11-06 16:37:48, -21, 946
2018-11-06 16:37:48, -20, 1185
2018-11-06 16:37:50, -20, 1061
2018-11-06 16:37:50, -21, 1274
2018-11-06 16:37:50, -20, 1056
2018-11-06 16:37:53, -20, 1205
2018-11-06 16:37:53, -21, 1080
2018-11-06 16:37:54, -21, 1113
2018-11-06 16:37:55, -20, 1203
2018-11-06 16:37:55, -20, 1041
2018-11-06 16:37:55, -21, 1052
2018-11-06 16:37:55, -21, 1007
2018-11-06 16:37:57, -21, 1007
2018-11-06 16:37:57, -20, 1204
2018-11-06 16:37:58, -20, 1420
2018-11-06 16:37:59, -21, 1041
2018-11-06 16:38:00, -21, 1018
2018-11-06 16:38:00, -21, 984
2018-11-06 16:38:00, -21, 912
2018-11-06 16:38:01, -21, 912
2018-11-06 16:38:01, -21, 1197
2018-11-06 16:38:02, -21, 971
2018-11-06 16:38:03, -20, 1076
2018-11-06 16:38:03, -19, 1281
2018-11-06 16:38:06, -20, 1148
2018-11-06 16:38:07, -21, 1196
2018-11-06 16:38:08, -18, 1319
2018-11-06 16:38:09, -21, 1013
2018-11-06 16:38:11, -21, 947
2018-11-06 16:38:11, -21, 984
2018-11-06 16:38:13, -21, 912
2018-11-06 16:38:14, -21, 1042
2018-11-06 16:38:14, -19, 1131
2018-11-06 16:38:15, -21, 984
2018-11-06 16:38:17, -21, 912
2018-11-06 16:38:17, -21, 912
2018-11-06 16:38:18, -21, 984
2018-11-06 16:38:18, -20, 1226
2018-11-06 16:38:18, -21, 1149
2018-11-06 16:38:21, -20, 1112
2018-11-06 16:38:22, -21, 912
2018-11-06 16:38:22, -21, 912
2018-11-06 16:38:22, -19, 1120
2018-11-06 16:38:23, -21, 912
2018-11-06 16:38:24, -19, 1095
2018-11-06 16:38:24, -21, 1019
2018-11-06 16:38:24, -21, 1007
2018-11-06 16:38:25, -20, 1245
2018-11-06 16:38:26, -20, 1205
2018-11-06 16:38:27, -19, 1196
2018-11-06 16:38:28, -21, 1059
2018-11-06 16:38:28, -21, 1055
2018-11-06 16:38:29, -19, 1359
2018-11-06 16:38:30, -20, 1100
2018-11-06 16:38:30, -21, 1202
2018-11-06 16:38:30, -21, 912
2018-11-06 16:38:31, -21, 946
2018-11-06 16:38:32, -21, 1131
2018-11-06 16:38:36, -20, 1212
2018-11-06 16:38:37, -20, 1113
2018-11-06 16:38:37, -20, 1007
2018-11-06 16:38:38, -21, 1020
2018-11-06 16:38:39, -20, 1114
2018-11-06 16:38:40, -21, 1022
2018-11-06 16:38:40, -21, 946
2018-11-06 16:38:40, -21, 1013
2018-11-06 16:38:41, -21, 1018
2018-11-06 16:38:42, -18, 1266
2018-11-06 16:38:43, -21, 912
2018-11-06 16:38:44, -21, 1114
2018-11-06 16:38:46, -21, 1060
2018-11-06 16:38:46, -21, 984
2018-11-06 16:38:46, -21, 946
2018-11-06 16:38:48, -21, 946
2018-11-06 16:38:48, -21, 1040
2018-11-06 16:38:48, -19, 1238
2018-11-06 16:38:48, -21, 912
2018-11-06 16:38:49, -20, 1056
2018-11-06 16:38:49, -21, 1149
2018-11-06 16:38:49, -19, 1226
2018-11-06 16:38:51, -21, 912
2018-11-06 16:38:51, -21, 980
2018-11-06 16:38:52, -20, 1043
2018-11-06 16:38:54, -21, 983
2018-11-06 16:38:54, -21, 1050
2018-11-06 16:38:54, -21, 1059
2018-11-06 16:38:57, -21, 1028
2018-11-06 16:38:58, -21, 1400
2018-11-06 16:38:58, -20, 1136
2018-11-06 16:38:58, -21, 935
2018-11-06 16:39:03, -21, 912
2018-11-06 16:39:03, -21, 1025
2018-11-06 16:39:03, -21, 1004
2018-11-06 16:39:04, -21, 1124
2018-11-06 16:39:04, -21, 1059
2018-11-06 16:39:05, -19, 1156
2018-11-06 16:39:06, -20, 1078
2018-11-06 16:39:08, -21, 1163
2018-11-06 16:39:08, -21, 912
2018-11-06 16:39:08, -21, 1030
2018-11-06 16:39:09, -21, 1059
2018-11-06 16:39:09, -20, 1082
2018-11-06 16:39:09, -21, 912
2018-11-06 16:39:09, -21, 912
2018-11-06 16:39:11, -18, 1439
2018-11-06 16:39:11, -21, 982
2018-11-06 16:39:12, -20, 1073
2018-11-06 16:39:12, -21, 1043
2018-11-06 16:39:12, -21, 912
2018-11-06 16:39:13, -20, 1041
2018-11-06 16:39:13, -21, 1095
2018-11-06 16:39:14, -21, 971
2018-11-06 16:39:14, -20, 1151
2018-11-06 16:39:14, -21, 912
2018-11-06 16:39:16, -21, 912
2018-11-06 16:39:17, -20, 1006
2018-11-06 16:39:17, -20, 1184
2018-11-06 16:39:18, -21, 912
2018-11-06 16:39:22, -21, 1157
2018-11-06 16:39:24, -21, 1090
2018-11-06 16:39:25, -20, 1113
2018-11-06 16:39:26, -21, 946
2018-11-06 16:39:27, -21, 984
2018-11-06 16:39:28, -21, 912
2018-11-06 16:39:28, -20, 1241
2018-11-06 16:39:30, -21, 1007
2018-11-06 16:39:30, -21, 984
2018-11-06 16:39:30, -21, 912
2018-11-06 16:39:31, -20, 1114
2018-11-06 16:39:32, -21, 912
2018-11-06 16:39:32, -19, 1163
2018-11-06 16:39:33, -21, 969
2018-11-06 16:39:34, -21, 1018
2018-11-06 16:39:35, -21, 912
2018-11-06 16:39:36, -21, 912
2018-11-06 16:39:37, -20, 1134
2018-11-06 16:39:37, -21, 1018
2018-11-06 16:39:37, -21, 1110
2018-11-06 16:39:37, -21, 946
2018-11-06 16:39:38, -21, 1018
2018-11-06 16:39:39, -21, 987
2018-11-06 16:39:39, -20, 1190
2018-11-06 16:39:40, -20, 1152
2018-11-06 16:39:41, -21, 986
2018-11-06 16:39:41, -19, 1193
2018-11-06 16:39:41, -20, 1074
2018-11-06 16:39:42, -21, 947
2018-11-06 16:39:42, -20, 1112
2018-11-06 16:39:44, -20, 1049
2018-11-06 16:39:47, -21, 946
2018-11-06 16:39:47, -21, 1133
2018-11-06 16:39:50, -21, 1054
2018-11-06 16:39:52, -21, 1054
2018-11-06 16:39:54, -21, 1056
2018-11-06 16:39:55, -21, 1059
2018-11-06 16:39:56, -20, 1078
2018-11-06 16:39:57, -20, 1181
2018-11-06 16:39:57, -21, 984
2018-11-06 16:39:57, -20, 1119
2018-11-06 16:39:58, -21, 1079
2018-11-06 16:39:59, -20, 1096
2018-11-06 16:39:59, -21, 1018
2018-11-06 16:40:00, -20, 1007
2018-11-06 16:40:01, -20, 1146
2018-11-06 16:40:03, -21, 1074
2018-11-06 16:40:04, -21, 1018
2018-11-06 16:40:04, -21, 984
2018-11-06 16:40:05, -21, 1190
2018-11-06 16:40:05, -21, 946
2018-11-06 16:40:07, -21, 912
2018-11-06 16:40:07, -21, 912
2018-11-06 16:40:08, -21, 1120
2018-11-06 16:40:08, -20, 1112
2018-11-06 16:40:08, -20, 1170
2018-11-06 16:40:09, -19, 1114
2018-11-06 16:40:10, -21, 1095
2018-11-06 16:40:10, -21, 984
2018-11-06 16:40:11, -20, 1073
2018-11-06 16:40:12, -20, 1134
2018-11-06 16:40:16, -18, 1340
2018-11-06 16:40:18, -19, 1274
2018-11-06 16:40:19, -21, 1082
2018-11-06 16:40:20, -21, 912
2018-11-06 16:40:20, -20, 1136
2018-11-06 16:40:24, -18, 1358
2018-11-06 16:40:26, -21, 1020
2018-11-06 16:40:26, -20, 1204
2018-11-06 16:40:27, -21, 1018
2018-11-06 16:40:27, -20, 1006
2018-11-06 16:40:28, -20, 1148
2018-11-06 16:40:30, -20, 1160
2018-11-06 16:40:30, -21, 1091
2018-11-06 16:40:32, -21, 912
2018-11-06 16:40:32, -20, 1180
2018-11-06 16:40:32, -21, 1090
2018-11-06 16:40:33, -21, 1041
2018-11-06 16:40:33, -21, 1162
2018-11-06 16:40:33, -20, 1001
2018-11-06 16:40:34, -18, 1235
2018-11-06 16:40:36, -20, 1151
2018-11-06 16:40:38, -20, 1114
2018-11-06 16:40:39, -21, 1058
2018-11-06 16:40:40, -21, 1160
2018-11-06 16:40:40, -20, 1174
2018-11-06 16:40:41, -20, 1238
2018-11-06 16:40:41, -20, 1132
2018-11-06 16:40:41, -21, 1110
2018-11-06 16:40:42, -21, 912
2018-11-06 16:40:43, -19, 1222
2018-11-06 16:40:43, -20, 1299
2018-11-06 16:40:43, -21, 1162
2018-11-06 16:40:43, -20, 1270
2018-11-06 16:40:45, -20, 1132
2018-11-06 16:40:46, -17, 1548
2018-11-06 16:40:49, -20, 1173
2018-11-06 16:40:49, -21, 912
2018-11-06 16:40:52, -21, 984
2018-11-06 16:40:53, -19, 1298
2018-11-06 16:40:54, -21, 1007
2018-11-06 16:40:54, -19, 1306
2018-11-06 16:40:55, -21, 1235
2018-11-06 16:40:56, -21, 946
2018-11-06 16:40:59, -20, 1007
2018-11-06 16:40:59, -21, 1238
2018-11-06 16:41:00, -20, 1127
2018-11-06 16:41:00, -21, 948
2018-11-06 16:41:02, -20, 1185
2018-11-06 16:41:02, -19, 1163
2018-11-06 16:41:02, -21, 1124
2018-11-06 16:41:03, -18, 1380
2018-11-06 16:41:05, -21, 987
2018-11-06 16:41:06, -21, 1058
2018-11-06 16:41:07, -19, 1268
2018-11-06 16:41:08, -21, 934
2018-11-06 16:41:08, -21, 1056
2018-11-06 16:41:10, -18, 1432
2018-11-06 16:41:10, -21, 1007
2018-11-06 16:41:11, -19, 1131
2018-11-06 16:41:11, -20, 1109
2018-11-06 16:41:11, -20, 1403
2018-11-06 16:41:11, -20, 1145
2018-11-06 16:41:13, -21, 1020
2018-11-06 16:41:14, -19, 1144
2018-11-06 16:41:15, -20, 1072
2018-11-06 16:41:15, -19, 1206
2018-11-06 16:41:17, -19, 1394
2018-11-06 16:41:17, -20, 1006
2018-11-06 16:41:19, -19, 1367
2018-11-06 16:41:19, -21, 1114
2018-11-06 16:41:24, -20, 1079
2018-11-06 16:41:25, -21, 1204
2018-11-06 16:41:26, -19, 1188
2018-11-06 16:41:26, -20, 1204
2018-11-06 16:41:26, -20, 1098
2018-11-06 16:41:27, -21, 1128
2018-11-06 16:41:29, -21, 946
2018-11-06 16:41:29, -21, 1043
2018-11-06 16:41:29, -21, 984
2018-11-06 16:41:29, -20, 1042
2018-11-06 16:41:30, -19, 1192
2018-11-06 16:41:31, -20, 1030
2018-11-06 16:41:31, -20, 1154
2018-11-06 16:41:33, -21, 1042
2018-11-06 16:41:34, -21, 935
2018-11-06 16:41:34, -20, 1241
2018-11-06 16:41:36, -20, 1061
2018-11-06 16:41:37, -20, 1130
2018-11-06 16:41:38, -21, 1008
2018-11-06 16:41:40, -20, 1224
2018-11-06 16:41:41, -21, 980
2018-11-06 16:41:42, -20, 1151
2018-11-06 16:41:42, -21, 1152
2018-11-06 16:41:43, -20, 1097
2018-11-06 16:41:44, -18, 1262
2018-11-06 16:41:46, -21, 1113
2018-11-06 16:41:46, -21, 986
2018-11-06 16:41:47, -19, 1408
2018-11-06 16:41:48, -19, 1336
2018-11-06 16:41:48, -18, 1368
2018-11-06 16:41:49, -20, 1115
2018-11-06 16:41:51, -19, 1218
2018-11-06 16:41:53, -21, 1294
2018-11-06 16:41:53, -21, 1042
2018-11-06 16:41:53, -20, 1426
2018-11-06 16:41:55, -20, 1080
2018-11-06 16:41:56, -20, 1151
2018-11-06 16:41:57, -21, 987
2018-11-06 16:41:58, -21, 1006
2018-11-06 16:41:59, -20, 1035
2018-11-06 16:41:59, -20, 1134
2018-11-06 16:42:00, -20, 1146
2018-11-06 16:42:01, -18, 1262
2018-11-06 16:42:02, -21, 1056
2018-11-06 16:42:03, -21, 1110
2018-11-06 16:42:03, -20, 1366
2018-11-06 16:42:04, -20, 1134
2018-11-06 16:42:06, -21, 1149
2018-11-06 16:42:06, -20, 1389
2018-11-06 16:42:08, -20, 1437
2018-11-06 16:42:08, -20, 1170
2018-11-06 16:42:08, -21, 968
2018-11-06 16:42:10, -20, 1040
2018-11-06 16:42:11, -20, 1041
2018-11-06 16:42:11, -21, 1007
2018-11-06 16:42:13, -21, 1054
2018-11-06 16:42:14, -21, 984
2018-11-06 16:42:14, -21, 1030
2018-11-06 16:42:15, -21, 1041
2018-11-06 16:42:16, -20, 1324
2018-11-06 16:42:16, -18, 1420
2018-11-06 16:42:17, -20, 1114
2018-11-06 16:42:17, -20, 1145
2018-11-06 16:42:19, -19, 1187
2018-11-06 16:42:21, -21, 1151
2018-11-06 16:42:23, -21, 1126
2018-11-06 16:42:24, -21, 984
2018-11-06 16:42:25, -20, 1080
2018-11-06 16:42:25, -21, 984
2018-11-06 16:42:25, -20, 1245
2018-11-06 16:42:26, -20, 1365
2018-11-06 16:42:26, -21, 1146
2018-11-06 16:42:26, -21, 987
2018-11-06 16:42:27, -20, 1206
2018-11-06 16:42:29, -20, 1001
2018-11-06 16:42:30, -21, 1092
2018-11-06 16:42:30, -18, 1374
2018-11-06 16:42:31, -21, 1035
2018-11-06 16:42:32, -21, 1058
2018-11-06 16:42:33, -20, 1280
2018-11-06 16:42:34, -21, 946
2018-11-06 16:42:35, -21, 1234
2018-11-06 16:42:36, -20, 1104
2018-11-06 16:42:36, -21, 1152
2018-11-06 16:42:36, -21, 984
2018-11-06 16:42:37, -21, 1022
2018-11-06 16:42:38, -20, 1150
2018-11-06 16:42:39, -19, 1154
2018-11-06 16:42:41, -21, 1018
2018-11-06 16:42:44, -17, 1361
2018-11-06 16:42:44, -20, 1134
2018-11-06 16:42:45, -21, 1059
2018-11-06 16:42:46, -21, 1116
2018-11-06 16:42:46, -21, 1020
2018-11-06 16:42:48, -21, 984
2018-11-06 16:42:48, -21, 1196
2018-11-06 16:42:51, -21, 935
2018-11-06 16:42:52, -20, 1040
2018-11-06 16:42:54, -18, 1436
2018-11-06 16:42:54, -20, 1076
2018-11-06 16:42:54, -21, 1080
2018-11-06 16:42:55, -20, 1112
2018-11-06 16:42:57, -21, 1100
2018-11-06 16:42:57, -20, 1170
2018-11-06 16:42:58, -19, 1301
2018-11-06 16:42:58, -20, 1208
2018-11-06 16:42:58, -19, 1562
2018-11-06 16:43:00, -20, 1136
2018-11-06 16:43:02, -20, 1007
2018-11-06 16:43:03, -20, 1006
2018-11-06 16:43:04, -20, 1257
2018-11-06 16:43:04, -19, 1280
2018-11-06 16:43:05, -20, 1041
2018-11-06 16:43:06, -19, 1196
2018-11-06 16:43:06, -21, 935
2018-11-06 16:43:07, -21, 1055
2018-11-06 16:43:07, -19, 1268
2018-11-06 16:43:07, -21, 1185
2018-11-06 16:43:08, -21, 1148
2018-11-06 16:43:10, -21, 969
2018-11-06 16:43:11, -21, 969
2018-11-06 16:43:12, -19, 1503
2018-11-06 16:43:13, -20, 1251
2018-11-06 16:43:14, -21, 1052
2018-11-06 16:43:14, -21, 958
2018-11-06 16:43:14, -19, 1300
2018-11-06 16:43:15, -20, 1078
2018-11-06 16:43:19, -20, 1160
2018-11-06 16:43:21, -21, 994
2018-11-06 16:43:21, -21, 1115
2018-11-06 16:43:24, -20, 1098
2018-11-06 16:43:24, -20, 1053
2018-11-06 16:43:24, -21, 1184
2018-11-06 16:43:28, -20, 1137
2018-11-06 16:43:28, -20, 1114
2018-11-06 16:43:28, -20, 1049
2018-11-06 16:43:28, -19, 1120
2018-11-06 16:43:29, -19, 1260
2018-11-06 16:43:29, -20, 1155
2018-11-06 16:43:32, -21, 1079
2018-11-06 16:43:32, -19, 1298
